date,day_of_week,school_visitors,public_visitors,total_visitors,extra,opening_hours
2024-07-02,,20.0,494.0,514.0,HP,10:00 - 18:00
2024-07-03,,163.0,971.0,1134.0,HP,10:00 - 18:00
2024-07-04,,160.0,544.0,704.0,HP,10:00 - 18:00
2024-07-05,,3.0,458.0,461.0,Den věrozvěstů Cyrila a Metodějě ,10:00 - 18:00
2024-07-06,,25.0,336.0,361.0,Den upálení mistra Jana Husa ,10:00 - 18:00
2024-07-07,,26.0,959.0,985.0,HP,10:00 - 18:00
2024-07-08,,0.0,0.0,0.0,HP,zavřeno
2024-07-09,,56.0,311.0,367.0,HP,10:00 - 18:00
2024-07-10,,301.0,344.0,645.0,HP,10:00 - 18:00
2024-07-11,,69.0,390.0,459.0,HP,10:00 - 18:00
2024-07-12,,53.0,392.0,445.0,HP,10:00 - 18:00
2024-07-13,,3.0,461.0,464.0,HP,10:00 - 18:00
2024-07-14,,1.0,282.0,283.0,HP,10:00 - 18:00
2024-07-15,,0.0,0.0,0.0,HP,zavřeno
2024-07-16,,8.0,689.0,697.0,HP,10:00 - 18:00
2024-07-17,,223.0,397.0,620.0,HP,10:00 - 18:00
2024-07-18,,158.0,363.0,521.0,HP,10:00 - 18:00
2024-07-19,,59.0,358.0,417.0,HP,10:00 - 18:00
2024-07-20,,36.0,412.0,448.0,HP,10:00 - 18:00
2024-07-21,,0.0,296.0,296.0,HP,10:00 - 18:00
2024-07-22,,0.0,0.0,0.0,HP,zavřeno
2024-07-23,,139.0,559.0,698.0,HP,10:00 - 18:00
2024-07-24,,99.0,650.0,749.0,HP,10:00 - 18:00
2024-07-25,,78.0,510.0,588.0,HP,10:00 - 18:00
2024-07-26,,66.0,302.0,368.0,HP,10:00 - 18:00
2024-07-27,,1.0,501.0,502.0,HP,10:00 - 18:00
2024-07-28,,18.0,474.0,492.0,HP,10:00 - 18:00
2024-07-29,,0.0,0.0,0.0,HP,zavřeno
2024-07-30,,72.0,474.0,546.0,HP,10:00 - 18:00
2024-07-31,,58.0,434.0,492.0,HP,10:00 - 18:00
2024-08-01,,42.0,541.0,583.0,HP,10:00 - 18:00
2024-08-02,,71.0,1170.0,1241.0,HP,10:00 - 18:00
2024-08-03,,48.0,652.0,700.0,HP,10:00 - 18:00
2024-08-04,,44.0,981.0,1025.0,HP,10:00 - 18:00
2024-08-05,,0.0,0.0,0.0,HP,zavřeno
2024-08-06,,63.0,602.0,665.0,HP,10:00 - 18:00
2024-08-07,,153.0,563.0,716.0,HP,10:00 - 18:00
2024-08-08,,27.0,814.0,841.0,HP,10:00 - 18:00
2024-08-09,,75.0,430.0,505.0,HP,10:00 - 18:00
2024-08-10,,2.0,390.0,392.0,HP,10:00 - 18:00
2024-08-11,,5.0,362.0,367.0,HP,10:00 - 18:00
2024-08-12,,0.0,0.0,0.0,HP,zavřeno
2024-08-13,,81.0,529.0,610.0,HP,10:00 - 18:00
2024-08-14,,144.0,646.0,790.0,HP,10:00 - 18:00
2024-08-15,,23.0,559.0,582.0,HP,10:00 - 18:00
2024-08-16,,25.0,472.0,497.0,HP,10:00 - 18:00
2024-08-17,,3.0,789.0,792.0,HP,10:00 - 18:00
2024-08-18,,2.0,913.0,915.0,HP,10:00 - 18:00
2024-08-19,,0.0,0.0,0.0,HP,zavřeno
2024-08-20,,40.0,702.0,742.0,HP,10:00 - 18:00
2024-08-21,,107.0,672.0,779.0,HP,10:00 - 18:00
2024-08-22,,143.0,533.0,676.0,HP,10:00 - 18:00
2024-08-23,,4.0,919.0,923.0,HP,10:00 - 18:00
2024-08-24,,0.0,417.0,417.0,HP,10:00 - 18:00
2024-08-25,,7.0,504.0,511.0,HP,10:00 - 18:00
2024-08-26,,0.0,0.0,0.0,HP,zavřeno
2024-08-27,,105.0,591.0,696.0,HP,10:00 - 18:00
2024-08-28,,128.0,325.0,453.0,HP,10:00 - 18:00
2024-08-29,,3.0,390.0,393.0,HP,10:00 - 18:00
2024-08-30,,36.0,384.0,420.0,HP,10:00 - 18:00
2024-08-31,,1.0,294.0,295.0,HP,10:00 - 18:00
2024-09-01,,2.0,219.0,221.0,HP,10:00 - 18:00
2024-09-02,,0.0,0.0,0.0,první školní den,zavřeno
2024-09-03,,26.0,87.0,113.0,,8:30 - 17:00
2024-09-04,,19.0,63.0,82.0,,8:30 - 17:00
2024-09-05,,87.0,56.0,143.0,,8:30 - 17:00
2024-09-06,,22.0,73.0,95.0,,8:30 - 17:00
2024-09-07,,2.0,229.0,231.0,,10:00 - 18:00
2024-09-08,,2.0,184.0,186.0,,10:00 - 18:00
2024-09-09,,0.0,0.0,0.0,,zavřeno
2024-09-10,,0.0,61.0,61.0,,8:30 - 17:00
2024-09-11,,57.0,67.0,124.0,,8:30 - 17:00
2024-09-12,,19.0,111.0,130.0,,8:30 - 17:00
2024-09-13,,19.0,246.0,265.0,,8:30 - 17:00
2024-09-14,,16.0,1222.0,1238.0,,10:00 - 18:00
2024-09-15,,2.0,720.0,722.0,,10:00 - 18:00
2024-09-16,,0.0,0.0,0.0,,zavřeno
2024-09-17,,73.0,96.0,169.0,,8:30 - 17:00
2024-09-18,,140.0,26.0,166.0,,8:30 - 17:00
2024-09-19,,0.0,41.0,41.0,,8:30 - 17:00
2024-09-20,,51.0,41.0,92.0,,8:30 - 17:00
2024-09-21,,1.0,230.0,231.0,,10:00 - 18:00
2024-09-22,,0.0,189.0,189.0,,10:00 - 18:00
2024-09-23,,0.0,0.0,0.0,,zavřeno
2024-09-24,,117.0,74.0,191.0,,8:30 - 17:00
2024-09-25,,90.0,27.0,117.0,,8:30 - 17:00
2024-09-26,,98.0,108.0,206.0,,8:30 - 17:00
2024-09-27,,54.0,64.0,118.0,,8:30 - 17:00
2024-09-28,,5.0,630.0,635.0,Den české státnosti,10:00 - 18:00
2024-09-29,,2.0,331.0,333.0,,10:00 - 18:00
2024-09-30,,0.0,0.0,0.0,,zavřeno
2024-10-01,,93.0,58.0,151.0,,8:30 - 17:00
2024-10-02,,138.0,162.0,300.0,,8:30 - 17:00
2024-10-03,,189.0,158.0,347.0,,8:30 - 17:00
2024-10-04,,60.0,213.0,273.0,,8:30 - 17:00
2024-10-05,,98.0,980.0,1078.0,,10:00 - 18:00
2024-10-06,,4.0,304.0,308.0,,10:00 - 18:00
2024-10-07,,15.0,398.0,413.0,,zavřeno
2024-10-08,,111.0,393.0,504.0,,8:30 - 17:00
2024-10-09,,59.0,40.0,99.0,,8:30 - 17:00
2024-10-10,,171.0,81.0,252.0,,8:30 - 17:00
2024-10-11,,93.0,400.0,493.0,,8:30 - 17:00
2024-10-12,,26.0,735.0,761.0,,10:00 - 18:00
2024-10-13,,8.0,597.0,605.0,,10:00 - 18:00
2024-10-14,,0.0,0.0,0.0,,zavřeno
2024-10-15,,143.0,56.0,199.0,,8:30 - 17:00
2024-10-16,,202.0,78.0,280.0,,8:30 - 17:00
2024-10-17,,305.0,63.0,368.0,,8:30 - 17:00
2024-10-18,,110.0,115.0,225.0,,8:30 - 17:00
2024-10-19,,9.0,643.0,652.0,,10:00 - 18:00
2024-10-20,,5.0,303.0,308.0,,10:00 - 18:00
2024-10-21,,0.0,0.0,0.0,,zavřeno
2024-10-22,,243.0,46.0,289.0,,8:30 - 17:00
2024-10-23,,143.0,64.0,207.0,,8:30 - 17:00
2024-10-24,,221.0,57.0,278.0,,8:30 - 17:00
2024-10-25,,79.0,95.0,174.0,,8:30 - 17:00
2024-10-26,,19.0,751.0,770.0,,10:00 - 18:00
2024-10-27,,18.0,978.0,996.0,,10:00 - 18:00
2024-10-28,,8.0,4513.0,4521.0,Den vzniku samostatného československého státu,9:30 - 18:00
2024-10-29,,96.0,1019.0,1115.0,podzimní prázdniny,10:00 - 18:00
2024-10-30,,102.0,803.0,905.0,podzimní prázdniny,10:00 - 18:00
2024-10-31,,297.0,349.0,646.0,,8:30 - 17:00
2024-11-01,,189.0,409.0,598.0,,8:30 - 17:00
2024-11-02,,66.0,823.0,889.0,,10:00 - 18:00
2024-11-03,,3.0,521.0,524.0,,10:00 - 18:00
2024-11-04,,0.0,0.0,0.0,,zavřeno
2024-11-05,,198.0,64.0,262.0,,8:30 - 17:00
2024-11-06,,296.0,36.0,332.0,,8:30 - 17:00
2024-11-07,,265.0,54.0,319.0,,8:30 - 17:00
2024-11-08,,65.0,115.0,180.0,,8:30 - 17:00
2024-11-09,,80.0,809.0,889.0,,10:00 - 18:00
2024-11-10,,6.0,548.0,554.0,,10:00 - 18:00
2024-11-11,,0.0,0.0,0.0,,zavřeno
2024-11-12,,309.0,96.0,405.0,,8:30 - 17:00
2024-11-13,,275.0,79.0,354.0,,8:30 - 17:00
2024-11-14,,216.0,67.0,283.0,,8:30 - 17:00
2024-11-15,,40.0,177.0,217.0,,8:30 - 17:00
2024-11-16,,12.0,897.0,909.0,,10:00 - 18:00
2024-11-17,,14.0,564.0,578.0,Den boje za svobodu a demokracii,10:00 - 18:00
2024-11-18,,0.0,148.0,148.0,,zavřeno
2024-11-19,,270.0,86.0,356.0,,8:30 - 17:00
2024-11-20,,653.0,46.0,699.0,,8:30 - 17:00
2024-11-21,,135.0,57.0,192.0,,8:30 - 17:00
2024-11-22,,264.0,91.0,355.0,,8:30 - 17:00
2024-11-23,,14.0,799.0,813.0,,10:00 - 18:00
2024-11-24,,10.0,438.0,448.0,,10:00 - 18:00
2024-11-25,,0.0,0.0,0.0,,zavřeno
2024-11-26,,127.0,53.0,180.0,,8:30 - 17:00
2024-11-27,,1.0,51.0,52.0,,8:30 - 17:00
2024-11-28,,347.0,50.0,397.0,,8:30 - 17:00
2024-11-29,,105.0,95.0,200.0,,8:30 - 17:00
2024-11-30,,72.0,679.0,751.0,,10:00 - 18:00
2024-12-01,,1.0,279.0,280.0,,10:00 - 18:00
2024-12-02,,0.0,0.0,0.0,,zavřeno
2024-12-03,,263.0,68.0,331.0,,8:30 - 17:00
2024-12-04,,289.0,43.0,332.0,,8:30 - 17:00
2024-12-05,,139.0,40.0,179.0,,8:30 - 17:00
2024-12-06,,123.0,121.0,244.0,,8:30 - 17:00
2024-12-07,,85.0,599.0,684.0,,10:00 - 18:00
2024-12-08,,41.0,423.0,464.0,,10:00 - 18:00
2024-12-09,,0.0,0.0,0.0,,zavřeno
2024-12-10,,147.0,47.0,194.0,,8:30 - 17:00
2024-12-11,,255.0,28.0,283.0,,8:30 - 17:00
2024-12-12,,100.0,40.0,140.0,,8:30 - 17:00
2024-12-13,,127.0,122.0,249.0,,8:30 - 17:00
2024-12-14,,21.0,423.0,444.0,,10:00 - 18:00
2024-12-15,,34.0,364.0,398.0,,10:00 - 18:00
2024-12-16,,0.0,0.0,0.0,,zavřeno
2024-12-17,,383.0,45.0,428.0,,8:30 - 17:00
2024-12-18,,279.0,70.0,349.0,,8:30 - 17:00
2024-12-19,,471.0,58.0,529.0,,8:30 - 17:00
2024-12-20,,16.0,109.0,125.0,,8:30 - 17:00
2024-12-21,,29.0,461.0,490.0,,10:00 - 18:00
2024-12-22,,7.0,499.0,506.0,,10:00 - 18:00
2024-12-23,,0.0,0.0,0.0,,zavřeno
2024-12-24,,0.0,0.0,0.0,Štědrý den,zavřeno
2024-12-25,,0.0,0.0,0.0,1. svátek vánoční,zavřeno
2024-12-26,,0.0,0.0,0.0,2. svátek vánoční,zavřeno
2024-12-27,,6.0,669.0,675.0,,10:00 - 18:00
2024-12-28,,3.0,765.0,768.0,,10:00 - 18:00
2024-12-29,,0.0,0.0,0.0,,zavřeno
2024-12-30,,0.0,0.0,0.0,,zavřeno
2024-12-31,,0.0,0.0,0.0,,zavřeno
2025-01-01,,0.0,0.0,0.0,Nový rok / Den obnovy samostatného českého státu,zavřeno
2025-01-02,,15.0,749.0,764.0,Vánoční prázdniny,10:00 - 18:00
2025-01-03,,14.0,710.0,724.0,Vánoční prázdniny,10:00 - 18:00
2025-01-04,,6.0,652.0,658.0,,10:00 - 18:00
2025-01-05,,3.0,214.0,217.0,,10:00 - 18:00
2025-01-06,,0.0,0.0,0.0,,zavřeno
2025-01-07,,0.0,71.0,71.0,,8:30 - 17:00
2025-01-08,,5.0,48.0,53.0,,8:30 - 17:00
2025-01-09,,33.0,75.0,108.0,,8:30 - 17:00
2025-01-10,,3.0,69.0,72.0,,8:30 - 17:00
2025-01-11,,15.0,876.0,891.0,,10:00 - 18:00
2025-01-12,,9.0,538.0,547.0,,10:00 - 18:00
2025-01-13,,0.0,0.0,0.0,,zavřeno
2025-01-14,,50.0,51.0,101.0,,8:30 - 17:00
2025-01-15,,42.0,51.0,93.0,,8:30 - 17:00
2025-01-16,,170.0,51.0,221.0,,8:30 - 17:00
2025-01-17,,47.0,87.0,134.0,,8:30 - 17:00
2025-01-18,,5.0,818.0,823.0,,10:00 - 18:00
2025-01-19,,14.0,442.0,456.0,,10:00 - 18:00
2025-01-20,,0.0,0.0,0.0,,zavřeno
2025-01-21,,46.0,33.0,79.0,,8:30 - 17:00
2025-01-22,,99.0,115.0,214.0,,8:30 - 17:00
2025-01-23,,155.0,63.0,218.0,,8:30 - 17:00
2025-01-24,,65.0,100.0,165.0,,8:30 - 17:00
2025-01-25,,5.0,766.0,771.0,,10:00 - 18:00
2025-01-26,,7.0,526.0,533.0,,10:00 - 18:00
2025-01-27,,0.0,0.0,0.0,,zavřeno
2025-01-28,,154.0,73.0,227.0,,8:30 - 17:00
2025-01-29,,259.0,50.0,309.0,,8:30 - 17:00
2025-01-30,,191.0,120.0,311.0,,8:30 - 17:00
2025-01-31,,90.0,676.0,766.0,Pololetní prázdniny ,10:00 - 18:00
2025-02-01,,127.0,1035.0,1162.0,,10:00 - 18:00
2025-02-02,,36.0,601.0,637.0,,10:00 - 18:00
2025-02-03,,277.0,0.0,277.0,,zavřeno
2025-02-04,,254.0,317.0,571.0,,8:30 - 17:00
2025-02-05,,78.0,254.0,332.0,,8:30 - 17:00
2025-02-06,,97.0,356.0,453.0,,8:30 - 17:00
2025-02-07,,126.0,404.0,530.0,,8:30 - 17:00
2025-02-08,,29.0,969.0,998.0,,10:00 - 18:00
2025-02-09,,4.0,595.0,599.0,,10:00 - 18:00
2025-02-10,,0.0,0.0,0.0,,zavřeno
2025-02-11,,155.0,294.0,449.0,,8:30 - 17:00
2025-02-12,,226.0,252.0,478.0,,8:30 - 17:00
2025-02-13,,188.0,363.0,551.0,,8:30 - 17:00
2025-02-14,,23.0,356.0,379.0,,8:30 - 17:00
2025-02-15,,53.0,982.0,1035.0,,10:00 - 18:00
2025-02-16,,9.0,647.0,656.0,,10:00 - 18:00
2025-02-17,,0.0,0.0,0.0,Letní tábory - spuštění komunikace,zavřeno
2025-02-18,,92.0,343.0,435.0,,8:30 - 17:00
2025-02-19,,159.0,315.0,474.0,,8:30 - 17:00
2025-02-20,,55.0,405.0,460.0,,8:30 - 17:00
2025-02-21,,100.0,414.0,514.0,,8:30 - 17:00
2025-02-22,,20.0,998.0,1018.0,,10:00 - 18:00
2025-02-23,,27.0,583.0,610.0,,10:00 - 18:00
2025-02-24,,9.0,263.0,272.0,Jarní prázdniny,8:30 - 18:00
2025-02-25,,255.0,465.0,720.0,Jarní prázdniny,8:30 - 18:00
2025-02-26,,265.0,499.0,764.0,Jarní prázdniny,8:30 - 18:00
2025-02-27,,106.0,552.0,658.0,Jarní prázdniny,8:30 - 18:00
2025-02-28,,31.0,748.0,779.0,Jarní prázdniny,8:30 - 18:00
2025-03-01,,66.0,1033.0,1099.0,Jarní prázdniny,10:00 - 18:00
2025-03-02,,7.0,535.0,542.0,Jarní prázdniny,10:00 - 18:00
2025-03-03,,0.0,0.0,0.0,,zavřeno
2025-03-04,,290.0,183.0,473.0,,8:30 - 17:00
2025-03-05,,133.0,155.0,288.0,,8:30 - 17:00
2025-03-06,,39.0,150.0,189.0,,8:30 - 17:00
2025-03-07,,79.0,231.0,310.0,,8:30 - 17:00
2025-03-08,,94.0,567.0,661.0,,10:00 - 18:00
2025-03-09,,12.0,284.0,296.0,,10:00 - 18:00
2025-03-10,,0.0,0.0,0.0,,zavřeno
2025-03-11,,146.0,410.0,556.0,,8:30 - 17:00
2025-03-12,,246.0,248.0,494.0,,8:30 - 17:00
2025-03-13,,200.0,533.0,733.0,,8:30 - 17:00
2025-03-14,,4.0,494.0,498.0,,8:30 - 17:00
2025-03-15,,31.0,1666.0,1697.0,,10:00 - 18:00
2025-03-16,,8.0,570.0,578.0,,10:00 - 18:00
2025-03-17,,0.0,650.0,650.0,Program na hlavní prázdniny,zavřeno
2025-03-18,,332.0,84.0,416.0,,8:30 - 17:00
2025-03-19,,256.0,36.0,292.0,,8:30 - 17:00
2025-03-20,,204.0,43.0,247.0,,8:30 - 17:00
2025-03-21,,175.0,75.0,250.0,,8:30 - 17:00
2025-03-22,,37.0,520.0,557.0,,10:00 - 18:00
2025-03-23,,22.0,617.0,639.0,,10:00 - 18:00
2025-03-24,,0.0,0.0,0.0,,zavřeno
2025-03-25,,364.0,148.0,512.0,,8:30 - 17:00
2025-03-26,,332.0,105.0,437.0,,8:30 - 17:00
2025-03-27,,270.0,52.0,322.0,,8:30 - 17:00
2025-03-28,,229.0,83.0,312.0,,8:30 - 17:00
2025-03-29,,12.0,1246.0,1258.0,,10:00 - 18:00
2025-03-30,,10.0,469.0,479.0,,10:00 - 18:00
2025-03-31,,0.0,0.0,0.0,Program na školní rok 25 /26,zavřeno
2025-04-01,,25.0,95.0,120.0,,8:30 - 17:00
2025-04-02,,236.0,33.0,269.0,,8:30 - 17:00
2025-04-03,,175.0,54.0,229.0,,8:30 - 17:00
2025-04-04,,104.0,48.0,152.0,,8:30 - 17:00
2025-04-05,,22.0,490.0,512.0,,10:00 - 18:00
2025-04-06,,16.0,664.0,680.0,,10:00 - 18:00
2025-04-07,,0.0,0.0,0.0,,zavřeno
2025-04-08,,188.0,94.0,282.0,,8:30 - 17:00
2025-04-09,,460.0,45.0,505.0,,8:30 - 17:00
2025-04-10,,254.0,36.0,290.0,,8:30 - 17:00
2025-04-11,,279.0,59.0,338.0,,8:30 - 17:00
2025-04-12,,4.0,430.0,434.0,,10:00 - 18:00
2025-04-13,,2.0,262.0,264.0,,10:00 - 18:00
2025-04-14,,83.0,6.0,89.0,"Otevřeno vstup 85,- školy",8:30 - 12:00
2025-04-15,,330.0,106.0,436.0,,8:30 - 17:00
2025-04-16,,420.0,245.0,665.0,,8:30 - 17:00
2025-04-17,,18.0,253.0,271.0,Velikonoční prázdniny,10:00 - 18:00
2025-04-18,,37.0,2187.0,2224.0,Velký pátek ,10:00 - 18:00
2025-04-19,,31.0,762.0,793.0,,10:00 - 18:00
2025-04-20,,1.0,247.0,248.0,,10:00 - 18:00
2025-04-21,,0.0,192.0,192.0,Velikonoční pondělí,10:00 - 18:00
2025-04-22,,256.0,62.0,318.0,,8:30 - 17:00
2025-04-23,,186.0,119.0,305.0,,8:30 - 17:00
2025-04-24,,513.0,243.0,756.0,,8:30 - 17:00
2025-04-25,,159.0,391.0,550.0,,8:30 - 17:00
2025-04-26,,4.0,479.0,483.0,,10:00 - 18:00
2025-04-27,,18.0,258.0,276.0,,10:00 - 18:00
2025-04-28,,0.0,131.0,131.0,,zavřeno
2025-04-29,,416.0,72.0,488.0,,8:30 - 17:00
2025-04-30,,194.0,33.0,227.0,,8:30 - 17:00
2025-05-01,,3.0,191.0,194.0,Svátek práce ,8:30 - 17:00
2025-05-02,,145.0,155.0,300.0,,8:30 - 17:00
2025-05-03,,11.0,556.0,567.0,,10:00 - 18:00
2025-05-04,,5.0,410.0,415.0,,10:00 - 18:00
2025-05-05,,20.0,0.0,20.0,,zavřeno
2025-05-06,,555.0,68.0,623.0,,8:30 - 17:00
2025-05-07,,323.0,80.0,403.0,,8:30 - 17:00
2025-05-08,,58.0,731.0,789.0,Den vítězství ,8:30 - 17:00
2025-05-09,,43.0,661.0,704.0,,8:30 - 17:00
2025-05-10,,6.0,612.0,618.0,,10:00 - 18:00
2025-05-11,,5.0,222.0,227.0,,10:00 - 18:00
2025-05-12,,0.0,0.0,0.0,,zavřeno
2025-05-13,,464.0,49.0,513.0,,8:30 - 17:00
2025-05-14,,342.0,31.0,373.0,,8:30 - 17:00
2025-05-15,,558.0,55.0,613.0,,8:30 - 17:00
2025-05-16,,208.0,149.0,357.0,,8:30 - 17:00
2025-05-17,,49.0,651.0,700.0,,10:00 - 18:00
2025-05-18,,8.0,820.0,828.0,,10:00 - 18:00
2025-05-19,,0.0,0.0,0.0,,zavřeno
2025-05-20,,763.0,275.0,1038.0,,8:30 - 17:00
2025-05-21,,535.0,55.0,590.0,,8:30 - 17:00
2025-05-22,,530.0,95.0,625.0,,8:30 - 17:00
2025-05-23,,143.0,101.0,244.0,,8:30 - 17:00
2025-05-24,,35.0,489.0,524.0,,10:00 - 18:00
2025-05-25,,0.0,801.0,801.0,,10:00 - 18:00
2025-05-26,,0.0,0.0,0.0,,zavřeno
2025-05-27,,672.0,66.0,738.0,,8:30 - 17:00
2025-05-28,,601.0,176.0,777.0,,8:30 - 17:00
2025-05-29,,566.0,393.0,959.0,,8:30 - 17:00
2025-05-30,,399.0,115.0,514.0,,8:30 - 17:00
2025-05-31,,42.0,189.0,231.0,,10:00 - 18:00
2025-06-01,,33.0,384.0,417.0,,10:00 - 18:00
2025-06-02,,0.0,0.0,0.0,,zavřeno
2025-06-03,,671.0,40.0,711.0,,8:30 - 17:00
2025-06-04,,522.0,38.0,560.0,,8:30 - 17:00
2025-06-05,,519.0,79.0,598.0,,8:30 - 17:00
2025-06-06,,253.0,78.0,331.0,,8:30 - 17:00
2025-06-07,,17.0,1160.0,1177.0,,10:00 - 18:00
2025-06-08,,13.0,801.0,814.0,,10:00 - 18:00
2025-06-09,,0.0,0.0,0.0,,zavřeno
2025-06-10,,826.0,80.0,906.0,,8:30 - 17:00
2025-06-11,,609.0,82.0,691.0,,8:30 - 17:00
2025-06-12,,597.0,62.0,659.0,,8:30 - 17:00
2025-06-13,,376.0,105.0,481.0,,8:30 - 17:00
2025-06-14,,3.0,256.0,259.0,,10:00 - 18:00
2025-06-15,,1.0,143.0,144.0,,10:00 - 18:00
2025-06-16,,0.0,0.0,0.0,,zavřeno
2025-06-17,,799.0,85.0,884.0,,8:30 - 17:00
2025-06-18,,807.0,185.0,992.0,,8:30 - 17:00
2025-06-19,,680.0,106.0,786.0,,8:30 - 17:00
2025-06-20,,258.0,67.0,325.0,,8:30 - 17:00
2025-06-21,,0.0,278.0,278.0,,10:00 - 18:00
2025-06-22,,5.0,161.0,166.0,,10:00 - 18:00
2025-06-23,,0.0,0.0,0.0,,zavřeno
2025-06-24,,983.0,42.0,1025.0,,8:30 - 17:00
2025-06-25,,504.0,72.0,576.0,,8:30 - 17:00
2025-06-26,,270.0,69.0,339.0,,8:30 - 17:00
2025-06-27,,3.0,339.0,342.0,,8:30 - 17:00
2025-06-28,,0.0,194.0,194.0,Začátek hlavních  prázdnin,10:00 - 18:00
2025-06-29,,1.0,172.0,173.0,HP,10:00 - 18:00
2025-06-30,,18.0,147.0,165.0,HP,10:00 - 18:00
2025-07-01,,42.0,235.0,277.0,HP,10:00 - 18:00
2025-07-02,,22.0,280.0,302.0,HP,10:00 - 18:00
2025-07-03,,26.0,344.0,370.0,HP,10:00 - 18:00
2025-07-04,,10.0,244.0,254.0,HP,10:00 - 18:00
2025-07-05,,0.0,300.0,300.0,Den věrozvěstů Cyrila a Metodějě ,10:00 - 18:00
2025-07-06,,1.0,240.0,241.0,Den upálení mistra Jana Husa ,10:00 - 18:00
2025-07-07,,89.0,405.0,494.0,HP,10:00 - 18:00
2025-07-08,,96.0,1360.0,1456.0,HP,10:00 - 18:00
2025-07-09,,148.0,755.0,903.0,HP,10:00 - 18:00
2025-07-10,,73.0,530.0,603.0,HP,10:00 - 18:00
2025-07-11,,12.0,509.0,521.0,HP,10:00 - 18:00
2025-07-12,,18.0,1703.0,1721.0,HP,10:00 - 18:00
2025-07-13,,7.0,664.0,671.0,HP,10:00 - 18:00
2025-07-14,,4.0,258.0,262.0,HP,10:00 - 18:00
2025-07-15,,106.0,506.0,612.0,HP,10:00 - 18:00
2025-07-16,,180.0,933.0,1113.0,HP,10:00 - 18:00
2025-07-17,,300.0,965.0,1265.0,HP,10:00 - 18:00
2025-07-18,,7.0,801.0,808.0,HP,10:00 - 18:00
2025-07-19,,2.0,443.0,445.0,HP,10:00 - 18:00
2025-07-20,,3.0,238.0,241.0,HP,10:00 - 18:00
2025-07-21,,14.0,1148.0,1162.0,HP,10:00 - 18:00
2025-07-22,,57.0,823.0,880.0,HP,10:00 - 18:00
2025-07-23,,125.0,382.0,507.0,HP,10:00 - 18:00
2025-07-24,,56.0,789.0,845.0,HP,10:00 - 18:00
2025-07-25,,5.0,622.0,627.0,HP,10:00 - 18:00
2025-07-26,,8.0,1320.0,1328.0,HP,10:00 - 18:00
2025-07-27,,3.0,635.0,638.0,HP,10:00 - 18:00
2025-07-28,,11.0,1301.0,1312.0,HP,10:00 - 18:00
2025-07-29,,128.0,897.0,1025.0,HP,10:00 - 18:00
2025-07-30,,138.0,1495.0,1633.0,HP,10:00 - 18:00
2025-07-31,,86.0,716.0,802.0,HP,10:00 - 18:00
2025-08-01,,49.0,1095.0,1144.0,HP,10:00 - 18:00
2025-08-02,,4.0,1604.0,1608.0,HP,10:00 - 18:00
2025-08-03,,10.0,922.0,932.0,HP,10:00 - 18:00
2025-08-04,,52.0,1006.0,1058.0,HP,10:00 - 18:00
2025-08-05,,180.0,907.0,1087.0,HP,10:00 - 18:00
2025-08-06,,280.0,668.0,948.0,HP,10:00 - 18:00
2025-08-07,,78.0,559.0,637.0,HP,10:00 - 18:00
2025-08-08,,2.0,424.0,426.0,HP,10:00 - 18:00
2025-08-09,,0.0,378.0,378.0,HP,10:00 - 18:00
2025-08-10,,3.0,431.0,434.0,HP,10:00 - 18:00
2025-08-11,,4.0,424.0,428.0,HP,10:00 - 18:00
2025-08-12,,39.0,488.0,527.0,HP,10:00 - 18:00
2025-08-13,,12.0,492.0,504.0,HP,10:00 - 18:00
2025-08-14,,67.0,512.0,579.0,HP,10:00 - 18:00
2025-08-15,,8.0,612.0,620.0,HP,10:00 - 18:00
2025-08-16,,7.0,789.0,796.0,HP,10:00 - 18:00
2025-08-17,,1.0,439.0,440.0,HP,10:00 - 18:00
2025-08-18,,10.0,405.0,415.0,HP,10:00 - 18:00
2025-08-19,,76.0,476.0,552.0,HP,10:00 - 18:00
2025-08-20,,112.0,421.0,533.0,HP,10:00 - 18:00
2025-08-21,,82.0,767.0,849.0,HP,10:00 - 18:00
2025-08-22,,4.0,1327.0,1331.0,HP,10:00 - 18:00
2025-08-23,,0.0,945.0,945.0,HP,10:00 - 18:00
2025-08-24,,1.0,431.0,432.0,HP,10:00 - 18:00
2025-08-25,,2.0,474.0,476.0,HP,10:00 - 18:00
2025-08-26,,12.0,438.0,450.0,HP,10:00 - 18:00
2025-08-27,,85.0,550.0,635.0,HP,10:00 - 18:00
2025-08-28,,66.0,421.0,487.0,HP,10:00 - 18:00
2025-08-29,,6.0,997.0,1003.0,HP,10:00 - 18:00
2025-08-30,,5.0,521.0,526.0,HP,10:00 - 18:00
2025-08-31,,0.0,198.0,198.0,HP,10:00 - 18:00
2025-09-01,,0.0,0.0,0.0,první školní den,zavřeno
2025-09-02,,88.0,107.0,195.0,,8:30 - 17:00
2025-09-03,,51.0,66.0,117.0,,8:30 - 17:00
2025-09-04,,0.0,44.0,44.0,,8:30 - 17:00
2025-09-05,,0.0,132.0,132.0,,8:30 - 17:00
2025-09-06,,1.0,288.0,289.0,,10:00 - 18:00
2025-09-07,,0.0,151.0,151.0,,10:00 - 18:00
2025-09-08,,0.0,0.0,0.0,,zavřeno
2025-09-09,,71.0,49.0,120.0,,8:30 - 17:00
